,x,y,u (m/s),v (m/s),p (Pa),mask
0,0.0,0.0,0.0,0.0,0.0,True
1,0.00392156862745098,0.0,0.0,0.0,9.812124867473378e-07,True
2,0.00784313725490196,0.0,2.1872303525618084e-22,6.818170015983235e-23,5.5866386527574245e-06,True
3,0.011764705882352941,0.0,0.0,0.0,1.3281116052654635e-05,True
4,0.01568627450980392,0.0,0.0,0.0,2.2239696580698652e-05,True
5,0.0196078431372549,0.0,-1.1260132494287507e-20,2.4065531798907337e-21,3.119140818087443e-05,True
6,0.023529411764705882,0.0,-1.3858624608353854e-20,2.9619116060193643e-21,3.9002472412138695e-05,True
7,0.027450980392156862,0.0,0.0,0.0,4.487891927252043e-05,True
8,0.03137254901960784,0.0,1.2323250820844744e-20,-1.9817923960794365e-21,4.860862561405831e-05,True
9,0.03529411764705882,0.0,0.0,0.0,5.012159188399027e-05,True
10,0.0392156862745098,0.0,0.0,0.0,4.886058110085256e-05,True
11,0.043137254901960784,0.0,0.0,0.0,4.401313379878145e-05,True
12,0.047058823529411764,0.0,0.0,0.0,3.683657714794885e-05,True
13,0.050980392156862744,0.0,0.0,0.0,2.684690660589754e-05,True
14,0.054901960784313725,0.0,0.0,0.0,1.296288901599181e-05,True
15,0.058823529411764705,0.0,0.0,0.0,-2.728084780916354e-06,True
16,0.06274509803921569,0.0,0.0,0.0,-2.2062183574271185e-05,True
17,0.06666666666666667,0.0,0.0,0.0,-4.383650345506526e-05,True
18,0.07058823529411765,0.0,0.0,0.0,-6.770839478293687e-05,True
19,0.07450980392156863,0.0,0.0,0.0,-9.494720316346589e-05,True
20,0.0784313725490196,0.0,0.0,0.0,-0.0001231042616492648,True
21,0.08235294117647059,0.0,0.0,0.0,-0.00015506364216507295,True
22,0.08627450980392157,0.0,0.0,0.0,-0.00018742449112358912,True
23,0.09019607843137255,0.0,0.0,0.0,-0.00022307232153178695,True
24,0.09411764705882353,0.0,0.0,0.0,-0.00025907591797751,True
25,0.09803921568627451,0.0,0.0,0.0,-0.00029786474583412927,True
26,0.10196078431372549,0.0,0.0,0.0,-0.00033688530265430443,True
27,0.10588235294117647,0.0,0.0,0.0,-0.00037844357422171283,True
28,0.10980392156862745,0.0,0.0,0.0,-0.0004200018457891212,True
29,0.11372549019607843,0.0,-8.358617658629219e-20,6.786996712885326e-22,-0.0004640012638252111,True
30,0.11764705882352941,0.0,-1.6717235317258438e-19,1.3573993425770652e-21,-0.0005080386271431976,True
31,0.12156862745098039,0.0,0.0,0.0,-0.0005539630013572894,True
32,0.12549019607843137,0.0,0.0,0.0,-0.0006003119530230049,True
33,0.12941176470588234,0.0,0.0,0.0,-0.0006479913574119327,True
34,0.13333333333333333,0.0,0.0,0.0,-0.000696639856994312,True
35,0.13725490196078433,0.0,0.0,0.0,-0.0007459567565036135,True
36,0.1411764705882353,0.0,0.0,0.0,-0.000797067782132548,True
37,0.14509803921568626,0.0,0.0,0.0,-0.0008481788077614825,True
38,0.14901960784313725,0.0,0.0,0.0,-0.0009017992187451816,True
39,0.15294117647058825,0.0,0.0,0.0,-0.0009557143465949478,True
40,0.1568627450980392,0.0,0.0,0.0,-0.0010111159494073521,True
41,0.16078431372549018,0.0,0.0,0.0,-0.0010683418624011767,True
42,0.16470588235294117,0.0,0.0,0.0,-0.0011255677753950015,True
43,0.16862745098039217,0.0,0.0,0.0,-0.0011864844772254137,True
44,0.17254901960784313,0.0,0.0,0.0,-0.0012476633662409384,True
45,0.1764705882352941,0.0,-1.0719816570839423e-19,-1.7132015060583703e-21,-0.001310478482582911,True
46,0.1803921568627451,0.0,0.0,0.0,-0.0013763459762180825,True
47,0.1843137254901961,0.0,-1.4293088761119232e-19,-2.2842686747444935e-21,-0.0014422134698532537,True
48,0.18823529411764706,0.0,-7.146544380559616e-20,-1.1421343373722468e-21,-0.0015118806951962222,True
49,0.19215686274509802,0.0,-1.4293088761119232e-19,-2.2842686747444935e-21,-0.0015832162315239642,True
50,0.19607843137254902,0.0,-1.4293088761119232e-19,-2.2842686747444935e-21,-0.0016545517678517071,True
51,0.2,0.0,-1.1155000512443892e-19,-3.479850318613751e-21,-0.0017319500043075614,True
52,0.20392156862745098,0.0,-1.1155000512443892e-19,-3.479850318613751e-21,-0.0018095265554730652,True
53,0.20784313725490194,0.0,-5.037754383472939e-20,-2.396512793995651e-21,-0.0018883459536683084,True
54,0.21176470588235294,0.0,-4.478003896420391e-20,-2.1302335946628007e-21,-0.0019728824482003536,True
55,0.21568627450980393,0.0,0.0,0.0,-0.0020574189427323987,True
56,0.2196078431372549,0.0,0.0,0.0,-0.0021443547760137435,True
57,0.22352941176470587,0.0,0.0,0.0,-0.0022364762769145445,True
58,0.22745098039215686,0.0,0.0,0.0,-0.0023285977778153455,True
59,0.23137254901960785,0.0,0.0,0.0,-0.0024238261282708735,True
60,0.23529411764705882,0.0,0.0,0.0,-0.0025240237898179127,True
